sentence,amr_penman
"तिणें कॉन्सर्ट टूर आनी स्टेज शोंत वांटो घेतला, आनी 2009 वर्साच्या रियेलिटी शो डान्स प्रिमियर लीगा खातीर प्रतिभा परिक्षक म्हणून तिणें वांटो घेतला.","(a / and :op1 (p1 / participate-01 :ARG0 (p / person) :ARG1 (a2 / and :op1 (t / tour :mod (c / concert)) :op2 (s / show :mod (s2 / stage)))) :op2 (p2 / participate-01 :ARG0 p :ARG1 (s3 / show :mod (r / reality) :name (n / name :op1 ""Dance"" :op2 ""Premier"" :op3 ""League"") :time (d / date-entity :year 2009)) :role (j / judge-01 :mod (t2 / talent))))"
बंगाल प्रांतीय मुस्लीम लीग फुडारपणाचे मत फुटील्लें.,"(s / split-01
   :ARG1 (o / opinion
            :poss (l / leadership
                     :poss (o2 / organization
                              :name (n / name :op1 ""Bengal"" :op2 ""Provincial"" :op3 ""Muslim"" :op4 ""League"")
                              :wiki ""Bengal_Provincial_Muslim_League""))))"
मोयरांगांत काम करपाक मदत मेळोवपा खातीर खामनू प्रत्येककडेन  गेलो.,"(g / go-01 :ARG0 (p / person :name (n / name :op1 ""Khamnu"")) :destination (p2 / person :quant (e / every)) :purpose (g2 / get-01 :ARG0 p :ARG1 (h / help-01 :purpose (w / work-01 :ARG0 p :location (c / city :name (n2 / name :op1 ""Moirang""))))))"
ती किंताना रु राज्याची राजधानी.,"(h / have-role-91
   :ARG0 (c / city
      :name (n / name
         :op1 ""Kintana""
         :op2 ""Ru""))
   :ARG1 (c2 / capital
      :part-of (s / state)))"
हाका लागून दिल्ली मॅट्रो संवसारांत अशें करपी पयली थारल्या.,"(b / become-01 :ARG1 (d / organization :name (n / name :op1 ""Delhi"" :op2 ""Metro"") :wiki ""Delhi_Metro"") :ARG2 (e / entity :ord (o / ordinal-entity :value 1) :location (w / world) :ARG0-of (d2 / do-02 :ARG1 (a / this))) :cause d2)"
देखून ही संकेतपद्दत नॉर्स पुराणकथा आनी वैदिक इतिहास ह्या दोनूय गजालींनी सर्रास आसा.,"(c / cause-01
   :ARG1 (a / amr-unknown)
   :ARG2 (p / prevalent-01
             :ARG1 (m / motif)
             :location (a2 / and
                         :op1 (m2 / mythology
                                :mod (n / norse))
                         :op2 (h / history
                                :mod (v / vedic)))))"
"ती पद्मावतीचो भेस करून रतन सेना मुखार हाजीर रावली, पूण राजा फटवलो ना.","(c / contrast-01
   :op1 (a / appear-01
           :ARG0 (s / she)
           :location (r / person
                        :name (n / name :op1 ""Ratan"" :op2 ""Sena"")
                        :ARG0-of (k / king))
           :manner (d / disguise-01
                      :ARG0 s
                      :ARG1 s
                      :ARG2 (p / person
                               :name (n2 / name :op1 ""Padmavati""))))
   :op2 (f / fool-01
            :ARG0 s
            :ARG1 r
            :polarity -))"
"छत्तीसगडाक ""कोसा रेशम"" आनी ""डोकरा वा बेल मेटल आर्ट"" हांचे खातीर वळखतात.","(k / know-01
   :ARG0 (p / people)
   :ARG1 (s / state :name (n / name :op1 ""Chhattisgarh""))
   :ARG2 (a / and
              :op1 (s2 / silk :name (n2 / name :op1 ""Kosa Silk""))
              :op2 (o / or
                         :op1 (a2 / art :name (n3 / name :op1 ""Dokra""))
                         :op2 (a3 / art :name (n4 / name :op1 ""Bell Metal Art"")))))"
दुसरो रेफ्री जोडिल्ल्यान परिशद आनी शाळा ह्या दोनूय संस्थांक कार्यावळी घडोवपाक आनी अर्थीक अडचणी येवंक शकतात.,"(c / cause-01
   :ARG0 (a / add-02
            :ARG1 (r / referee
                     :mod (o / other)))
   :ARG1 (p / possible-01
            :ARG1 (h / have-03
                     :ARG0 (i / and
                              :op1 (c2 / council)
                              :op2 (s / school))
                     :ARG1 (a2 / and
                              :op1 (d / difficulty
                                      :topic (o2 / organize-01
                                                :ARG0 i
                                                :ARG1 (a3 / activity)))
                              :op2 (d2 / difficulty
                                       :mod (f / finance-01))))))"
त्या वेळार सगळी सत्ता बलबाना कडेन आशिल्ली आनी 1266 त तो सुलतान जालो. खालजींनी तांका उमथून उडय मेरेन बलबनाच्या वंशजांनी दिल्लीचेर राज्य केलें.,"(a / and
   :op1 (a2 / and
          :op1 (p / possess-01
                 :ARG0 (p2 / person
                         :name (n / name :op1 ""Balban""))
                 :ARG1 (p3 / power
                         :quant (a3 / all))
                 :time (t / time
                         :mod (t2 / that)))
          :op2 (b / become-01
                 :ARG1 p2
                 :ARG2 (s / sultan)
                 :time (d / date-entity
                         :year 1266)))
   :op2 (r / rule-01
          :ARG0 (d2 / descendant
                  :poss p2)
          :ARG1 (c / city
                  :name (n2 / name :op1 ""Delhi""))
          :time (o / overthrow-01
                  :ARG0 (k / dynasty
                          :name (n3 / name :op1 ""Khalji""))
                  :ARG1 d2)))"
एजन्सी तु्मकां पत्र धाडून अपील करपाचे तुमचे अधिकार समजावन सांगतली.,"(e / explain-01
   :ARG0 (a / agency)
   :ARG1 (r / right
            :poss (y / you)
            :topic (a2 / appeal-01
                      :ARG0 y))
   :ARG2 y
   :manner (s / send-01
              :ARG0 a
              :ARG1 (l / letter)
              :ARG2 y))"
गांधीक मरण आयिल्ल्या दिसा सावन ताणें पांयतणां घालप बंद केलें आनी परत केन्नाच पांयतणां घालूंक नात.,"(a / and :op1 (s / stop-01 :ARG0 (p / person) :ARG1 (w / wear-01 :ARG0 p :ARG1 (f / footwear)) :time (d / day :time-of (d2 / die-01 :ARG1 (p2 / person :name (n / name :op1 ""Gandhi"") :wiki ""Mahatma_Gandhi"")))) :op2 (w2 / wear-01 :polarity - :ARG0 p :ARG1 f :mod (a2 / again)))"
सीलम वा शीलम राजा रामालिंग रेड्डी आनी राणी जानकी बाई हीं सिरनापल्ली गांवांत जमीनदार आशिल्लीं.,"(l / landlord
   :ARG0 (a / and
            :op1 (p / person
                     :name (n / name :op1 ""Ramalinga"" :op2 ""Reddy"")
                     :title ""Raja""
                     :poss (f / family
                              :name (o / or
                                       :op1 (n4 / name :op1 ""Seelam"")
                                       :op2 (n5 / name :op1 ""Sheelam""))))
            :op2 (p2 / person
                      :name (n2 / name :op1 ""Janaki"" :op2 ""Bai"")
                      :title ""Rani""
                      :poss f))
   :location (v / village
                :name (n3 / name :op1 ""Sirnapalli"")))"
"देशांतली एक बरी न्हेसपी सेलिब्रिटी म्हणून तिका प्रसार माध्यमांनी श्रेय दितात, आनी ती उक्तेपणान उलोवपी म्हणून वळखतात.","(a / and
   :op1 (c1 / credit-01
           :ARG0 (m / media)
           :ARG1 (p / person)
           :ARG2 (c2 / celebrity
                     :ARG0-of (d / dress-01
                                 :manner (w / well
                                            :degree (s / superlative)))
                     :location (c3 / country)))
   :op2 (k / know-01
           :ARG0 (p2 / person)
           :ARG1 p
           :ARG2 (s2 / speak-01
                     :ARG0 p
                     :manner (f / frank))))"
